"id","my_entrynumber","entrynumber","dateentry","entrytext","entrytype","entrytype_detail","classactionflag","mdlflag","rule26freportflag","numberoflinks","numberofattachments","unique_caseheader_id","fullcase_id"
5433,"","9","2014-11-20 00:00:00","STIPULATION WITH PROPOSED ORDER RE |linksToEntryNumber| 1 COMPLAINT, |linksToEntryNumber| 5 SUMMONS ISSUED STIPULATION TO DISMISS WITHOUT PREJUDICE DEFENDANT MASTERCARD WORLDWIDE ACTIVE EMPLOYEES LONG TERM DISABILITY PLAN & PROP ORDER FILED BY THE PRUDENTIAL INSURANCE COMPANY OF AMERICA. (ATTACHMENTS: # |linksToAttachmentNumber| 1  PROPOSED ORDER)(LAWSON, LINDA) (FILED ON 11/20/2014) (ENTERED: 11/20/2014)","Stipulation","",0,0,0,2,1,5126274,400953
5511,"","24","2014-12-04 00:00:00","ORDER BY JUDGE SAMUEL CONTI GRANTING |linksToEntryNumber| 15 MOTION TO REMAND; TERMINATING |linksToEntryNumber| 23  MOTION TO DISMISS. (SCLC2, COURT STAFF) (FILED ON 12/4/2014) (ENTERED: 12/04/2014)","PetkunOrder","",0,0,0,2,0,12144273,400958
5512,"","23","2014-11-28 00:00:00","MOTION TO DISMISS FILED BY BLUE MOUNTAIN BIOGAS, LLC. MOTION HEARING SET FOR 1/9/2015 10:00 AM IN COURTROOM 1, 17TH FLOOR, SAN FRANCISCO BEFORE HON. SAMUEL CONTI. RESPONSES DUE BY 12/12/2014. REPLIES DUE BY 12/19/2014. (ATTACHMENTS: # |linksToAttachmentNumber| 1 EXHIBIT A - STEPHAN DECLARATION, # |linksToAttachmentNumber| 2 EXHIBIT A-1, # |linksToAttachmentNumber| 3 EXHIBIT A-2, # |linksToAttachmentNumber| 4 EXHIBIT A-3, # |linksToAttachmentNumber| 5 EXHIBIT A-4, # |linksToAttachmentNumber| 6 EXHIBIT A-5, # |linksToAttachmentNumber| 7 EXHIBIT A-6, # |linksToAttachmentNumber| 8 EXHIBIT A-7, # |linksToAttachmentNumber| 9 EXHIBIT A-8, # |linksToAttachmentNumber| 10 EXHIBIT A-9, # |linksToAttachmentNumber| 11 EXHIBIT A-10, # |linksToAttachmentNumber| 12 EXHIBIT A-11, # |linksToAttachmentNumber| 13 EXHIBIT A-12, # |linksToAttachmentNumber| 14 EXHIBIT A-13, # |linksToAttachmentNumber| 15 EXHIBIT A-14, # |linksToAttachmentNumber| 16 EXHIBIT A-15, # |linksToAttachmentNumber| 17 EXHIBIT A-16, # |linksToAttachmentNumber| 18 EXHIBIT A-17, # |linksToAttachmentNumber| 19 EXHIBIT A-18, # |linksToAttachmentNumber| 20 EXHIBIT A-19, # |linksToAttachmentNumber| 21 EXHIBIT B, # |linksToAttachmentNumber| 22 EXHIBIT C, # |linksToAttachmentNumber| 23  EXHIBIT D)(WEI, DAVID) (FILED ON 11/28/2014) (ENTERED: 11/28/2014)","Motion TO ","DISMISS FILED",0,0,0,0,23,12144273,400958
5536,"","5","2015-01-02 00:00:00","ORDER DISMISSING CASE. SIGNED BY JUDGE VINCE CHHABRIA ON 1/2/2015. (ATTACHMENTS: # |linksToAttachmentNumber| 1  CERTIFICATE/PROOF OF SERVICE)(KNM, COURT STAFF) (FILED ON 1/2/2015) (ENTERED: 01/02/2015)","Order","ORDER",0,0,0,0,1,8168270,400959
5637,"","5","2014-12-04 00:00:00","ORDER DISMISSING CASE. SIGNED BY JUDGE JAMES DONATO ON 12/4/14. (LRCS, COURT STAFF) (FILED ON 12/4/2014) (ENTERED: 12/04/2014)","Order","ORDER",0,0,0,0,0,2596271,400975
5642,"","17","2014-11-12 00:00:00","STIPULATION AND ORDER RE |linksToEntryNumber| 15 STIPULATION WITH PROPOSED ORDER RE |linksToEntryNumber| 12  MOTION TO DISMISS REQUEST AND STIPULATION TO CONTINUE HEARING DATE FOR DEFENDANT US BANK N.A.'S MOTION TO DISMISS PLAINTIFFS' COMPLAINT FILED BY U.S. BANK HOME MORTGAGE, U.S. BANK NATIONAL ASSOCIATION, RESPONSES DUE BY 1/8/2015. REPLIES DUE BY 1/15/2015. MOTION HEARING RESET FOR 1/29/2015 01:30 PM IN COURTROOM 5, 17TH FLOOR, SAN FRANCISCO BEFORE HON. EDWARD M. CHEN.. SIGNED BY JUDGE EDWARD M. CHEN ON 11/12/14. (BPF, COURT STAFF) (FILED ON 11/12/2014) (ENTERED: 11/12/2014)","Order","ORDER",0,0,0,2,0,2485275,400976
5644,"","15","2014-11-10 00:00:00","STIPULATION WITH PROPOSED ORDER RE |linksToEntryNumber| 12 MOTION TO DISMISS REQUEST AND STIPULATION TO CONTINUE HEARING DATE FOR DEFENDANT US BANK N.A.'S MOTION TO DISMISS PLAINTIFFS' COMPLAINT FILED BY U.S. BANK HOME MORTGAGE, U.S. BANK NATIONAL ASSOCIATION. (ATTACHMENTS: # |linksToAttachmentNumber| 1  PROPOSED ORDER)(HAIST, FREDERICK) (FILED ON 11/10/2014) (ENTERED: 11/10/2014)","Other, motion-related","",0,0,0,1,1,2485275,400976
5646,"","13","2014-11-06 00:00:00","REQUEST FOR JUDICIAL NOTICE RE |linksToEntryNumber| 12 MOTION TO DISMISS FILED BYU.S. BANK HOME MORTGAGE, U.S. BANK NATIONAL ASSOCIATION. (ATTACHMENTS: # |linksToAttachmentNumber| 1 EXHIBIT 1, # |linksToAttachmentNumber| 2 EXHIBIT 2)(RELATED DOCUMENT(S) |linksToEntryNumber| 12  ) (HAIST, FREDERICK) (FILED ON 11/6/2014) (ENTERED: 11/06/2014)","Other","",0,0,0,1,3,2485275,400976
5647,"","12","2014-11-06 00:00:00","MOTION TO DISMISS FILED BY U.S. BANK HOME MORTGAGE, U.S. BANK NATIONAL ASSOCIATION. MOTION HEARING SET FOR 12/11/2014 01:30 PM IN COURTROOM 5, 17TH FLOOR, SAN FRANCISCO BEFORE HON. EDWARD M. CHEN. RESPONSES DUE BY 11/20/2014. REPLIES DUE BY 12/1/2014. (ATTACHMENTS: # |linksToAttachmentNumber| 1  PROPOSED ORDER)(HAIST, FREDERICK) (FILED ON 11/6/2014) (ENTERED: 11/06/2014)","Motion TO ","DISMISS FILED",0,0,0,0,1,2485275,400976
5689,"","27","2014-02-11 00:00:00","SUR-REPLY TO REPLY TO RESPONSE TO MOTION RE |linksToEntryNumber| 23  MOTION TO DISMISS CLAIMS OF INDIRECT INFRIGEMENT AND WILLFULNESS (RULE 12(B)(6) AND BRIEF IN SUPPORT) FILED BY BABBAGE HOLDINGS, LLC. (RASHID, UJAALA) (ENTERED: 02/11/2014)","ReplyOrResponse","",0,0,0,1,0,12335269,400977
5690,"","26","2014-02-06 00:00:00","REPLY TO RESPONSE TO MOTION RE |linksToEntryNumber| 23  MOTION TO DISMISS CLAIMS OF INDIRECT INFRIGEMENT AND WILLFULNESS (RULE 12(B)(6) AND BRIEF IN SUPPORT) FILED BY SONY COMPUTER ENTERTAINMENT AMERICA LLC, SONY ONLINE ENTERTAINMENT LLC. (SMITH, MELISSA) (ENTERED: 02/06/2014)","ReplyOrResponse","",0,0,0,1,0,12335269,400977
5691,"","25","2014-01-27 00:00:00","RESPONSE IN OPPOSITION RE |linksToEntryNumber| 23 MOTION TO DISMISS CLAIMS OF INDIRECT INFRIGEMENT AND WILLFULNESS (RULE 12(B)(6) AND BRIEF IN SUPPORT) FILED BY BABBAGE HOLDINGS, LLC. (ATTACHMENTS: # |linksToAttachmentNumber| 1  TEXT OF PROPOSED ORDER)(RASHID, UJAALA) (ENTERED: 01/27/2014)","ReplyOrResponse","",0,0,0,1,1,12335269,400977
5693,"","23","2014-01-10 00:00:00","MOTION TO DISMISS CLAIMS OF INDIRECT INFRIGEMENT AND WILLFULNESS (RULE 12(B)(6) AND BRIEF IN SUPPORT) BY SONY COMPUTER ENTERTAINMENT AMERICA LLC, SONY ONLINE ENTERTAINMENT LLC. (ATTACHMENTS: # |linksToAttachmentNumber| 1 DECLARATION, # |linksToEntryNumber| 2 DECLARATION EXHIBIT A, # |linksToEntryNumber| 3  TEXT OF PROPOSED ORDER)(SMITH, MELISSA) (ENTERED: 01/10/2014)","Motion TO ","DISMISS CLAIMS OF INDIRECT INFRIGEMENT AND WILLFULNESS (RULE 12(B)(6) AND BRIEF IN SUPPORT)",0,0,0,0,3,12335269,400977
5699,"","17","2013-12-05 00:00:00","ORDER GRANTING |linksToEntryNumber| 16  STIPULATION OF DISMISSAL FILED BY BABBAGE HOLDINGS, LLC. SONY CORPORATION OF AMERICA TERMINATED. SIGNED BY JUDGE RODNEY GILSTRAP ON 12/5/13. (MRM, ) (ENTERED: 12/05/2013)","Order","ORDER",0,0,0,1,0,12335269,400977
5700,"","16","2013-12-02 00:00:00","STIPULATION OF DISMISSAL WITHOUT PREJUDICE BY BABBAGE HOLDINGS, LLC. (GARZA, ANTHONY) (ADDITIONAL ATTACHMENT(S) ADDED ON 12/3/2013: # |linksToEntryNumber| 1  TEXT OF PROPOSED ORDER) (SM, ). (ENTERED: 12/02/2013)","Stipulation","",0,0,0,1,0,12335269,400977
5753,"","20","2014-07-10 00:00:00","ORAL ORDER: DEFENDANT HAS ADVISED THAT THEY WILL NOT BE PURSUING THEIR MOTION TO DISMISS (D.I. |linksToEntryNumber| 9 ) IN LIGHT OF THE AMENDED COMPLAINT FILED (D.I. |linksToEntryNumber| 12  ). THE MOTION TO DISMISS IS NOW DISMISSED AS MOOT. ORDERED BY JUDGE RICHARD G. ANDREWS ON 7/10/2014. (NMS) (ENTERED: 07/10/2014)","Other","",0,0,0,2,0,10192273,400978
5761,"","13","2014-06-27 00:00:00","RESPONSE TO |linksToEntryNumber| 9 MOTION TO DISMISS, FILED BY PRICEPLAY.COM INC.. (ATTACHMENTS: # |linksToAttachmentNumber| 1 EXHIBIT A, # |linksToEntryNumber| 2  PROPOSED ORDER)(BRAUERMAN, STEPHEN) MODIFIED ON 6/30/2014 (NMS). (ENTERED: 06/27/2014)","ReplyOrResponse","",0,0,0,1,2,10192273,400978
5764,"",".","2014-06-13 00:00:00","SET ANSWERING BRIEF DEADLINE RE |linksToEntryNumber| 9  MOTION TO DISMISS CLAIM FOR WILLFUL INFRINGEMENT FOR FAILURE TO STATE A CLAIM. ANSWERING BRIEF/RESPONSE DUE DATE PER LOCAL RULES IS 6/30/2014. (NMS) (ENTERED: 06/16/2014)","Other","",0,0,0,1,0,10192273,400978
5768,"","9","2014-06-13 00:00:00","MOTION TO DISMISS CLAIM FOR WILLFUL INFRINGEMENT FOR FAILURE TO STATE A CLAIM - FILED BY LINKEDIN CORPORATION. (ATTACHMENTS: # |linksToAttachmentNumber| 1 EXHIBIT A-C, # |linksToEntryNumber| 2  PROPOSED ORDER)(MOORE, DAVID) MODIFIED ON 6/13/2014 (NMS). (ENTERED: 06/13/2014)","Motion TO ","DISMISS CLAIM FOR WILLFUL INFRINGEMENT FOR FAILURE TO STATE A CLAIM - FILED",0,0,0,0,2,10192273,400978
5851,"","18","2014-07-10 00:00:00","ORAL ORDER: DEFENDANT HAS ADVISED THAT THEY WILL NOT BE PURSUING THEIR MOTION TO DISMISS (D.I. |linksToEntryNumber| 7 ) IN LIGHT OF THE AMENDED COMPLAINT FILED (D.I. |linksToEntryNumber| 10  ). THE MOTION TO DISMISS IS NOW DISMISSED AS MOOT. ORDERED BY JUDGE RICHARD G. ANDREWS ON 7/10/2014. (NMS) (ENTERED: 07/10/2014)","Other","",0,0,0,2,0,10190273,400981
5859,"","11","2014-06-27 00:00:00","RESPONSE TO |linksToEntryNumber| 7 MOTION TO DISMISS, FILED BY PRICEPLAY.COM INC.. (ATTACHMENTS: # |linksToAttachmentNumber| 1 EXHIBIT A, # |linksToEntryNumber| 2  PROPOSED ORDER)(BRAUERMAN, STEPHEN) MODIFIED ON 6/30/2014 (NMS). (ENTERED: 06/27/2014)","ReplyOrResponse","",0,0,0,1,2,10190273,400981
5862,"",".","2014-06-13 00:00:00","SET ANSWERING BRIEF DEADLINE RE |linksToEntryNumber| 7  MOTION TO DISMISS CLAIM FOR WILLFULL INFRINGEMENT FOR FAILURE TO STATE A CLAIM. ANSWERING BRIEF/RESPONSE DUE DATE PER LOCAL RULES IS 6/30/2014. (NMS) (ENTERED: 06/16/2014)","Other","",0,0,0,1,0,10190273,400981
5866,"","7","2014-06-13 00:00:00","MOTION TO DISMISS CLAIM FOR WILLFULL INFRINGEMENT FOR FAILURE TO STATE A CLAIM - FILED BY GOOGLE INC.. (ATTACHMENTS: # |linksToAttachmentNumber| 1 EXHIBITS A-C, # |linksToEntryNumber| 2  PROPOSED ORDER)(MOORE, DAVID) MODIFIED ON 6/13/2014 (NMS). (ENTERED: 06/13/2014)","Motion TO ","DISMISS CLAIM FOR WILLFULL INFRINGEMENT FOR FAILURE TO STATE A CLAIM - FILED",0,0,0,0,2,10190273,400981
5879,"","13","2014-11-19 00:00:00","AMENDED |linksToEntryNumber| 11 STIPULATION TO DISMISS DAVE JONES FILED BY BARRY J KRAMER. (ATTACHMENTS: # |linksToAttachmentNumber| 1  EXHIBIT A)(QUIRK, MICHAEL) (FILED ON 11/19/2014) MODIFIED ON 11/20/2014 (AAAS, COURT STAFF). (ENTERED: 11/19/2014)","Other","",0,0,0,1,1,5266272,400982
5881,"","11","2014-11-19 00:00:00","SEE DOCKET NUMBER |linksToEntryNumber| 13  FOR THE CORRECT E-FILING STIPULATION TO DISMISS DAVE JONES PURSUANT TO FED.R.CIV.P. 41(A)(1)(II) FILED BY BARRY J KRAMER. (QUIRK, MICHAEL) (FILED ON 11/19/2014) MODIFIED ON 11/20/2014 (AAAS, COURT STAFF). (ENTERED: 11/19/2014)","Other","",0,0,0,1,0,5266272,400982
5882,"","10","2014-11-06 00:00:00","MOTION TO DISMISS PLAINTIFF'S CLAIMS AGAINST PRUDENTIAL FILED BY THE PRUDENTIAL INSURANCE COMPANY OF AMERICA. MOTION HEARING SET FOR 1/7/2015 02:00 PM IN COURTROOM 2, 17TH FLOOR, SAN FRANCISCO BEFORE HON. WILLIAM H. ORRICK. RESPONSES DUE BY 11/20/2014. REPLIES DUE BY 12/1/2014. (ATTACHMENTS: # |linksToAttachmentNumber| 1 DECLARATION, # |linksToAttachmentNumber| 2 EXHIBIT A TO DECLARATION, # |linksToAttachmentNumber| 3 EXHIBIT B TO DECLARATION, # |linksToAttachmentNumber| 4 EXHIBIT C TO DECLARATION, # |linksToAttachmentNumber| 5 EXHIBIT D TO DECLARATION, # |linksToAttachmentNumber| 6 EXHIBIT E TO DECLARATION, # |linksToAttachmentNumber| 7 EXHIBIT F TO DECLARATION, # |linksToEntryNumber| 8 PROPOSED ORDER, # |linksToEntryNumber| 9  CERTIFICATE/PROOF OF SERVICE)(JAMES, JASON) (FILED ON 11/6/2014) (ENTERED: 11/06/2014)","Motion TO ","DISMISS PLAINTIFF'S CLAIMS AGAINST PRUDENTIAL FILED",0,0,0,0,9,5266272,400982
5926,"","17","2014-07-10 00:00:00","ORAL ORDER: DEFENDANT HAS ADVISED THAT THEY WILL NOT BE PURSUING THEIR MOTION TO DISMISS (D.I. |linksToEntryNumber| 6 ) IN LIGHT OF THE AMENDED COMPLAINT FILED (D.I. |linksToEntryNumber| 9  ). THE MOTION TO DISMISS IS NOW DISMISSED AS MOOT. ORDERED BY JUDGE RICHARD G. ANDREWS ON 7/10/2014. (NMS) (ENTERED: 07/10/2014)","Other","",0,0,0,2,0,10189273,400983
5934,"","10","2014-06-27 00:00:00","RESPONSE TO |linksToEntryNumber| 6 MOTION TO DISMISS, FILED BY PRICEPLAY.COM INC.. (ATTACHMENTS: # |linksToAttachmentNumber| 1 EXHIBIT A, # |linksToEntryNumber| 2  PROPOSED ORDER)(BRAUERMAN, STEPHEN) MODIFIED ON 6/30/2014 (NMS). (ENTERED: 06/27/2014)","ReplyOrResponse","",0,0,0,1,2,10189273,400983
5937,"","7","2014-06-13 00:00:00","OPENING BRIEF IN SUPPORT RE |linksToEntryNumber| 6  MOTION TO DISMISS, FILED BY FACEBOOK INC..ANSWERING BRIEF/RESPONSE DUE DATE PER LOCAL RULES IS 6/30/2014. (CAPONI, STEVEN) MODIFIED ON 6/13/2014 (NMS). (ENTERED: 06/13/2014)","Motion TO ","DISMISS, FILED",0,0,0,1,0,10189273,400983
5938,"","6","2014-06-13 00:00:00","MOTION TO DISMISS - FILED BY FACEBOOK INC.. (ATTACHMENTS: # |linksToAttachmentNumber| 1  PROPOSED ORDER)(CAPONI, STEVEN) MODIFIED ON 6/13/2014 (NMS). (ENTERED: 06/13/2014)","Motion TO ","DISMISS - FILED",0,0,0,0,1,10189273,400983
5974,"","7","2014-12-23 00:00:00","ORDER DISMISSING CASE. SIGNED BY JUDGE RICHARD SEEBORG ON 12/23/14. (CL, COURT STAFF) (FILED ON 12/23/2014) (ADDITIONAL ATTACHMENT(S) ADDED ON 12/23/2014: # |linksToEntryNumber| 1  CERTIFICATE/PROOF OF SERVICE) (CL, COURT STAFF). (ENTERED: 12/23/2014)","Order","ORDER",0,0,0,1,0,18711269,400986
6027,"","22","2014-12-17 00:00:00","ORDER BY MAGISTRATE JUDGE JOSEPH C. SPERO DENYING AS MOOT |linksToEntryNumber| 18  MOTION TO DISMISS.(JCSLC2S, COURT STAFF) (FILED ON 12/17/2014) (ENTERED: 12/17/2014)","PetkunOrder","",0,0,0,1,0,2683274,400995
6031,"","18","2014-12-05 00:00:00","MOTION TO DISMISS DEFENDANTS' NOTICE OF MOTION AND MOTION TO DISMISS PLAINTIFF DOUGLAS M. SHORTRIDGE'S COMPLAINT OR, IN THE ALTERNATIVE, FOR A MORE DEFINITE STATEMENT, AND MEMORANDUM OF POINTS AND AUTHORITIES IN SUPPORT THEREOF [FED. RLS. CIV. P. 12(B)(6), 12(E)] FILED BY ASSOCIATED BUILDERS AND CONTRACTORS, INC., FOUNDATION CONSTRUCTION PAYROLL SERVICE, LLC, FOUNDATION SOFTWARE, INC.. MOTION HEARING SET FOR 1/16/2015 09:30 AM IN COURTROOM G, 15TH FLOOR, SAN FRANCISCO BEFORE MAGISTRATE JUDGE JOSEPH C. SPERO. RESPONSES DUE BY 12/19/2014. REPLIES DUE BY 12/26/2014. (ATTACHMENTS: # |linksToAttachmentNumber| 1  PROPOSED ORDER)(BRUNO, NATHANIEL) (FILED ON 12/5/2014) (ENTERED: 12/05/2014)","Other","",0,0,0,0,1,2683274,400995
6104,"","16","2014-12-12 00:00:00","REPLY (RE |linksToEntryNumber| 13  MOTION TO DISMISS FIRST AMENDED COMPLAINT ) FILED BYALAMEDA COUNTY, ALAMEDA COUNTY PROBATION DEPARTMENT, ESA EHMEN-KRAUSE, LADONNA M. HARRIS. (SPRAGUE, JILL) (FILED ON 12/12/2014) (ENTERED: 12/12/2014)","Reply","",0,0,0,1,0,11040271,401001
6105,"","15","2014-12-05 00:00:00","RESPONSE (RE |linksToEntryNumber| 13  MOTION TO DISMISS FIRST AMENDED COMPLAINT ) FILED BYLISA HILL. (HENRY, STEPHEN) (FILED ON 12/5/2014) (ENTERED: 12/05/2014)","Response","",0,0,0,1,0,11040271,401001
6106,"","14","2014-11-21 00:00:00","ERRATA RE |linksToEntryNumber| 13 MOTION TO DISMISS FIRST AMENDED COMPLAINT BY ALAMEDA COUNTY, ALAMEDA COUNTY PROBATION DEPARTMENT, ESA EHMEN-KRAUSE, LADONNA M. HARRIS. (ATTACHMENTS: # |linksToAttachmentNumber| 1  CORRECTED NOTICE AND MOTION)(SPRAGUE, JILL) (FILED ON 11/21/2014) (ENTERED: 11/21/2014)","Motion TO ","DISMISS FIRST AMENDED COMPLAINT",0,0,0,1,1,11040271,401001
6107,"","13","2014-11-21 00:00:00","MOTION TO DISMISS FIRST AMENDED COMPLAINT FILED BY ALAMEDA COUNTY, ALAMEDA COUNTY PROBATION DEPARTMENT, ESA EHMEN-KRAUSE, LADONNA M. HARRIS. MOTION HEARING SET FOR 1/16/2015 10:00 AM IN COURTROOM 6, 17TH FLOOR, SAN FRANCISCO BEFORE HON. CHARLES R. BREYER. RESPONSES DUE BY 12/5/2014. REPLIES DUE BY 12/12/2014. (SPRAGUE, JILL) (FILED ON 11/21/2014) (ENTERED: 11/21/2014)","Motion TO ","DISMISS FIRST AMENDED COMPLAINT FILED",0,0,0,0,0,11040271,401001
6110,"","10","2014-11-12 00:00:00","RENOTICE MOTION HEARING RE |linksToEntryNumber| 6 MOTION TO DISMISS FILED BYALAMEDA COUNTY, ALAMEDA COUNTY PROBATION DEPARTMENT, LADONNA M. HARRIS. MOTION HEARING SET FOR 12/19/2014 10:00 AM IN COURTROOM 6, 17TH FLOOR, SAN FRANCISCO BEFORE HON. CHARLES R. BREYER. RESPONSES DUE BY 11/26/2014. (ATTACHMENTS: # |linksToAttachmentNumber| 1 PROPOSED ORDER)(RELATED DOCUMENT(S) |linksToEntryNumber| 6  ) (SPRAGUE, JILL) (FILED ON 11/12/2014) (ENTERED: 11/12/2014)","Other","",0,0,0,1,2,11040271,401001
6114,"","6","2014-11-07 00:00:00","MOTION TO DISMISS FILED BY ALAMEDA COUNTY, ALAMEDA COUNTY PROBATION DEPARTMENT, LADONNA M. HARRIS. MOTION HEARING SET FOR 1/8/2015 11:00 AM IN COURTROOM 4, 3RD FLOOR, OAKLAND BEFORE MAGISTRATE JUDGE DONNA M. RYU. RESPONSES DUE BY 11/21/2014. REPLIES DUE BY 12/1/2014. (ATTACHMENTS: # |linksToAttachmentNumber| 1  PROPOSED ORDER)(SPRAGUE, JILL) (FILED ON 11/7/2014) (ENTERED: 11/07/2014)","Motion TO ","DISMISS FILED",0,0,0,0,1,11040271,401001
6135,"","28","2014-12-15 00:00:00","REPLY (RE |linksToEntryNumber| 15  MOTION TO DISMISS COMPLAINT UNDER RULES 12(B)(1) AND 12(B)(6); MEMORANDUM OF POINTS AND AUTHORITIES ) FILED BYCITY AND COUNTY OF SAN FRANCISCO, JOHN RAHAIM. (GOLDMAN, JEREMY) (FILED ON 12/15/2014) (ENTERED: 12/15/2014)","Reply","",0,0,0,1,0,11860271,401003
6140,"","24","2014-12-09 00:00:00","CLERK'S NOTICE CONTINUING CASE MANAGEMENT CONFERENCE AND MOTION HEARING AS TO |linksToEntryNumber| 15  MOTION TO DISMISS COMPLAINT UNDER RULES 12(B)(1) AND 12(B)(6); MEMORANDUM OF POINTS AND AUTHORITIES. CASE MANAGEMENT STATEMENT DUE BY 1/16/2015. CASE MANAGEMENT CONFERENCE PREVIOUSLY SET FOR 2/20/15 AT 9:30 AM HAS BEEN RE-SET BACK TO THE ORIGINALLY NOTICE HEARING DATE OF 1/23/2015 09:30 AM IN COURTROOM G, 15TH FLOOR, SAN FRANCISCO. MOTION HEARING PREVIOUSLY SET FOR 2/20/15 AT 9:30 AM HAS BEEN RE-SET BACK TO THE ORIGINALLY NOTICED HEARING DATE OF 1/23/2015 09:30 AM IN COURTROOM G, 15TH FLOOR, SAN FRANCISCO BEFORE MAGISTRATE JUDGE JOSEPH C. SPERO. REGARDLESS OF WHETHER THE COURT RESCHEDULES THE HEARING DATE, ALL OPPOSITION AND REPLY PAPERS SHALL BE TIMELY FILED PURSUANT TO CIVIL L.R. 7-7(D). THIS IS A TEXT ONLY ENTRY. THERE IS NO DOCUMENT ASSOCIATED WITH THIS NOTICE . (KLHS, COURT STAFF) (FILED ON 12/9/2014) (ENTERED: 12/09/2014)","Clerk's notice","",0,0,0,1,0,11860271,401003
6141,"","23","2014-12-08 00:00:00","RESPONSE (RE |linksToEntryNumber| 15 MOTION TO DISMISS COMPLAINT UNDER RULES 12(B)(1) AND 12(B)(6); MEMORANDUM OF POINTS AND AUTHORITIES ) IN OPPOSITION TO MOTION TO DISMISS COMPLAINT FILED BYHOMEAWAY INC., HOMEAWAY.COM, INC.. (ATTACHMENTS: # |linksToAttachmentNumber| 1  PROPOSED ORDER)(HEINKE, REX) (FILED ON 12/8/2014) (ENTERED: 12/08/2014)","Response","",0,0,0,1,1,11860271,401003
6142,"","22","2014-12-05 00:00:00","CLERK'S NOTICE CONTINUING CASE MANAGEMENT CONFERENCE AND MOTION HEARING AS TO |linksToEntryNumber| 15  MOTION TO DISMISS COMPLAINT UNDER RULES 12(B)(1) AND 12(B)(6); MEMORANDUM OF POINTS AND AUTHORITIES. CASE MANAGEMENT STATEMENT DUE BY 2/13/2015. CASE MANAGEMENT CONFERENCE PREVIOUSLY SET FOR 2/6/15 AT 2:00 PM HAS BEEN RE-SET FOR 2/20/2015 02:00 PM IN COURTROOM G, 15TH FLOOR, SAN FRANCISCO. MOTION HEARING PREVIOUSLY SET FOR 1/23/15 AT 9:30 AM HAS BEEN RE-SET FOR 2/20/2015 AT 02:00 PM IN COURTROOM G, 15TH FLOOR, SAN FRANCISCO BEFORE MAGISTRATE JUDGE JOSEPH C. SPERO. REGARDLESS OF WHETHER THE COURT RESCHEDULES THE HEARING DATE, ALL OPPOSITION AND REPLY PAPERS SHALL BE TIMELY FILED PURSUANT TO CIVIL L.R. 7-7(D). ANY PARTY SEEKING A CONTINUANCE SHALL E-FILE A STIPULATION AND PROPOSED ORDER. THIS IS A TEXT ONLY ENTRY. THERE IS NO DOCUMENT ASSOCIATED WITH THIS NOTICE . (KLHS, COURT STAFF) (FILED ON 12/5/2014) (ENTERED: 12/05/2014)","Clerk's notice","",0,0,0,1,0,11860271,401003
6146,"","18","2014-11-24 00:00:00","PROPOSED ORDER GRANTING |linksToEntryNumber| 15  DEFENDANTS' MOTION TO DISMISS BY CITY AND COUNTY OF SAN FRANCISCO, JOHN RAHAIM. (SNODGRASS, WAYNE) (FILED ON 11/24/2014) MODIFIED ON 11/26/2014 (GBAS, COURT STAFF). (ENTERED: 11/24/2014)","Other, motion-related","",0,0,0,1,0,11860271,401003
6147,"","17","2014-11-24 00:00:00","DECLARATION OF JEREMY M. GOLDMAN IN SUPPORT OF |linksToEntryNumber| 15 DEFENDANTS' MOTION TO DISMISS COMPLAINT UNDER RULES 12(B)(1) AND 12(B)(6) FILED BY CITY AND COUNTY OF SAN FRANCISCO, JOHN RAHAIM. (ATTACHMENTS: # |linksToAttachmentNumber| 1 EXHIBIT A, # |linksToAttachmentNumber| 2 EXHIBIT B, # |linksToAttachmentNumber| 3  EXHIBIT C)(SNODGRASS, WAYNE) (FILED ON 11/24/2014) MODIFIED ON 11/26/2014 (GBAS, COURT STAFF). (ENTERED: 11/24/2014)","Other, motion-related","",0,0,0,1,3,11860271,401003
6148,"","16","2014-11-24 00:00:00","REQUEST FOR JUDICIAL NOTICE IN SUPPORT OF |linksToEntryNumber| 15  DEFENDANTS' MOTION TO DISMISS COMPLAINT UNDER RULES 12(B)(1) AND 12(B)(6) FILED BY CITY AND COUNTY OF SAN FRANCISCO, JOHN RAHAIM. (SNODGRASS, WAYNE) (FILED ON 11/24/2014) MODIFIED ON 11/26/2014 (GBAS, COURT STAFF). (ENTERED: 11/24/2014)","Motion TO ","DISMISS COMPLAINT UNDER RULES 12(B)(1) AND 12(B)(6) FILED",0,0,0,1,0,11860271,401003
6149,"","15","2014-11-24 00:00:00","MOTION TO DISMISS COMPLAINT UNDER RULES 12(B)(1) AND 12(B)(6); MEMORANDUM OF POINTS AND AUTHORITIES FILED BY CITY AND COUNTY OF SAN FRANCISCO, JOHN RAHAIM. MOTION HEARING SET FOR 1/23/2015 09:30 AM IN COURTROOM G, 15TH FLOOR, SAN FRANCISCO BEFORE MAGISTRATE JUDGE JOSEPH C. SPERO. RESPONSES DUE BY 12/8/2014. REPLIES DUE BY 12/15/2014. (SNODGRASS, WAYNE) (FILED ON 11/24/2014) (ENTERED: 11/24/2014)","Motion TO ","DISMISS COMPLAINT UNDER RULES 12(B)(1) AND 12(B)(6); MEMORANDUM OF POINTS AND AUTHORITIES FILED",0,0,0,0,0,11860271,401003
